source_row_uid,election,source_row_id,source_locality_code,source_locality_name,source_kalpi,geography_assignment_status,geography_type,geography_id,stat_area_id,stat_area_vintage,stat_area_yishuv_stat,stat_area_number,locality_id,locality_code,locality_name,custom_geography_id,final_assignment_method,final_assignment_source,eligible_voters,actual_voters,valid_votes,invalid_votes,אמת,ג,ד,הי,הפ,הק,ו,ז,זה,זך,טב,יק,כן,מחל,מרץ,נ,ני,נץ,נק,עם,פ,פה,פז,פי,פך,פנ,פץ,ץ,צפ,צק,ק,קנ,רק,שס,address_match_status,address_query,unresolved_reason
K19:6921,K19,6921,534,עספיא,9,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,534,עספיא,,direct_address_geocode_needed,automatic_code_match,718,377,371,6,30,0,11,0,0,0,13,0,0,0,3,0,127,112,11,0,0,0,1,6,0,8,3,0,0,0,0,0,24,1,1,11,0,9,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6922,K19,6922,534,עספיא,10,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,534,עספיא,,direct_address_geocode_needed,automatic_code_match,746,387,386,1,47,1,47,0,0,0,47,0,0,0,2,0,101,58,20,0,0,0,0,20,0,10,0,0,0,0,0,1,21,0,2,3,1,5,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6923,K19,6923,534,עספיא,11,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,534,עספיא,,direct_address_geocode_needed,automatic_code_match,690,301,298,3,27,1,21,0,0,0,30,0,0,0,0,0,123,36,14,1,0,1,4,8,1,10,0,0,0,0,0,0,21,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6986,K19,6986,531,עראבה,1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,531,עראבה,,direct_address_geocode_needed,automatic_code_match,717,357,357,0,5,1,60,1,0,0,95,0,0,0,0,0,3,1,5,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,1,0,2,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6987,K19,6987,531,עראבה,2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,531,עראבה,,direct_address_geocode_needed,automatic_code_match,660,351,350,1,2,0,81,0,0,0,85,0,0,0,1,0,3,1,3,0,0,0,0,172,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6988,K19,6988,531,עראבה,3,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,531,עראבה,,direct_address_geocode_needed,automatic_code_match,711,537,537,0,0,1,163,0,0,0,122,0,0,0,0,0,0,5,0,0,0,0,0,212,0,0,0,0,0,0,0,0,32,0,0,1,0,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6989,K19,6989,531,עראבה,4,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,531,עראבה,,direct_address_geocode_needed,automatic_code_match,664,446,446,0,11,0,59,0,0,1,183,0,0,0,0,0,0,3,1,0,0,0,0,174,0,2,0,0,0,0,0,1,7,1,1,2,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6990,K19,6990,531,עראבה,5,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,531,עראבה,,direct_address_geocode_needed,automatic_code_match,656,382,377,5,2,1,65,0,0,0,213,0,0,0,0,1,0,0,2,0,0,0,0,88,1,2,0,0,0,0,0,1,0,0,0,0,0,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6991,K19,6991,531,עראבה,6,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,531,עראבה,,direct_address_geocode_needed,automatic_code_match,699,404,399,5,3,0,90,0,0,0,199,0,0,0,0,0,0,0,1,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6992,K19,6992,531,עראבה,7,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,531,עראבה,,direct_address_geocode_needed,automatic_code_match,734,415,410,5,0,2,78,0,0,0,202,0,0,0,0,0,1,0,3,0,0,0,0,120,0,0,0,0,0,0,0,0,1,0,0,1,1,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6993,K19,6993,531,עראבה,8,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,531,עראבה,,direct_address_geocode_needed,automatic_code_match,689,436,435,1,4,2,72,0,0,0,224,0,0,0,0,0,1,3,1,0,0,0,0,125,0,0,0,0,0,0,0,0,2,0,0,1,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6994,K19,6994,531,עראבה,9,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,531,עראבה,,direct_address_geocode_needed,automatic_code_match,669,507,507,0,3,1,120,0,0,0,44,0,0,0,0,0,0,17,15,0,0,0,0,294,0,4,0,0,0,0,0,0,6,2,1,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6995,K19,6995,531,עראבה,10,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,531,עראבה,,direct_address_geocode_needed,automatic_code_match,734,598,593,5,1,0,228,0,0,0,119,0,0,0,0,0,0,15,3,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6996,K19,6996,531,עראבה,11,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,531,עראבה,,direct_address_geocode_needed,automatic_code_match,683,431,431,0,6,0,170,0,0,0,73,0,0,2,0,0,1,7,3,0,0,0,0,162,0,0,0,0,0,0,0,1,5,0,0,0,0,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6997,K19,6997,531,עראבה,12,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,531,עראבה,,direct_address_geocode_needed,automatic_code_match,713,370,369,1,0,2,64,0,0,0,142,0,0,0,0,0,1,2,0,0,0,0,0,150,1,1,0,0,0,0,1,2,0,0,1,0,0,2,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6998,K19,6998,531,עראבה,13,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,531,עראבה,,direct_address_geocode_needed,automatic_code_match,751,416,414,2,0,2,44,0,0,0,188,0,0,0,0,0,0,3,1,0,0,0,0,166,0,0,0,0,0,0,0,1,0,5,1,1,1,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:6999,K19,6999,531,עראבה,14,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,531,עראבה,,direct_address_geocode_needed,automatic_code_match,722,411,408,3,3,0,78,0,0,0,196,0,0,0,0,0,3,1,2,0,0,0,0,119,0,1,0,0,0,0,1,2,0,0,1,0,0,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:7000,K19,7000,531,עראבה,15,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,531,עראבה,,direct_address_geocode_needed,automatic_code_match,668,363,361,2,1,0,94,0,0,0,99,0,0,0,0,0,0,2,3,0,0,0,0,160,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:7001,K19,7001,531,עראבה,16,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,531,עראבה,,direct_address_geocode_needed,automatic_code_match,722,414,406,8,3,2,75,0,0,0,213,0,0,0,0,0,0,1,4,0,0,0,0,105,0,1,0,0,0,0,0,1,0,0,1,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:7002,K19,7002,531,עראבה,17,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,531,עראבה,,direct_address_geocode_needed,automatic_code_match,733,363,351,12,3,2,59,0,0,1,152,0,0,0,0,0,0,5,3,0,0,0,0,120,0,0,0,0,0,0,0,1,3,0,0,0,1,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:7003,K19,7003,531,עראבה,18,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,531,עראבה,,direct_address_geocode_needed,automatic_code_match,636,368,365,3,0,0,56,0,0,0,151,0,0,0,1,0,2,2,0,0,0,0,0,144,0,1,0,0,0,0,0,1,2,2,0,0,0,3,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:7004,K19,7004,531,עראבה,19,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,531,עראבה,,direct_address_geocode_needed,automatic_code_match,695,370,370,0,0,0,98,0,0,0,86,0,0,0,0,0,1,3,2,0,0,0,0,175,0,0,0,0,0,0,0,0,1,2,0,0,1,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:7043,K19,7043,637,ערערה,1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,637,ערערה,,direct_address_geocode_needed,automatic_code_match,738,367,363,4,9,0,111,0,0,0,84,0,0,0,0,0,3,1,7,0,0,1,0,137,0,0,1,0,0,0,1,1,0,0,3,1,0,3,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:7044,K19,7044,637,ערערה,2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,637,ערערה,,direct_address_geocode_needed,automatic_code_match,699,332,331,1,7,0,102,0,0,0,78,0,0,0,0,0,4,0,12,0,0,0,0,124,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:7045,K19,7045,637,ערערה,3,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,637,ערערה,,direct_address_geocode_needed,automatic_code_match,635,386,386,0,12,0,80,0,0,0,104,0,0,0,0,0,0,0,56,0,0,0,0,130,0,0,0,0,0,0,0,1,1,0,0,0,0,2,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:7046,K19,7046,637,ערערה,4,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,637,ערערה,,direct_address_geocode_needed,automatic_code_match,684,269,265,4,13,0,85,0,0,0,61,0,0,0,0,0,3,0,2,0,0,1,0,89,0,0,0,0,0,0,0,2,1,1,3,0,0,4,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:7047,K19,7047,637,ערערה,5,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,637,ערערה,,direct_address_geocode_needed,automatic_code_match,662,356,354,2,8,0,144,0,0,0,18,0,0,0,0,0,0,0,10,0,0,0,0,171,0,0,0,0,0,0,0,1,0,0,0,1,0,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:7048,K19,7048,637,ערערה,6,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,637,ערערה,,direct_address_geocode_needed,automatic_code_match,607,288,286,2,14,0,88,0,0,0,89,0,0,0,1,0,0,0,4,0,0,0,0,73,0,0,0,1,0,0,0,1,0,0,1,0,0,14,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:7049,K19,7049,637,ערערה,7,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,637,ערערה,,direct_address_geocode_needed,automatic_code_match,677,395,393,2,15,0,212,0,0,0,45,0,0,0,0,0,3,0,7,0,0,0,0,78,0,0,1,0,0,0,0,2,0,0,2,1,0,27,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:7050,K19,7050,637,ערערה,8,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,637,ערערה,,direct_address_geocode_needed,automatic_code_match,669,506,500,6,6,0,233,0,0,0,96,0,0,1,0,0,0,0,28,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,1,2,0,36,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:7051,K19,7051,637,ערערה,9,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,637,ערערה,,direct_address_geocode_needed,automatic_code_match,748,381,380,1,4,0,86,0,0,0,138,0,0,0,0,0,1,0,6,0,0,1,0,140,0,0,0,0,0,0,0,0,1,0,3,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:7052,K19,7052,637,ערערה,10,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,637,ערערה,,direct_address_geocode_needed,automatic_code_match,750,390,386,4,2,0,84,0,0,0,118,0,0,0,1,0,0,2,3,0,0,0,1,166,0,0,0,0,0,0,0,0,0,0,5,0,1,3,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:7053,K19,7053,637,ערערה,11,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,637,ערערה,,direct_address_geocode_needed,automatic_code_match,691,345,344,1,7,0,139,0,0,1,34,0,0,0,1,0,1,1,9,0,1,0,0,138,0,0,0,0,0,0,0,1,2,0,7,0,0,2,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:7054,K19,7054,637,ערערה,12,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,637,ערערה,,direct_address_geocode_needed,automatic_code_match,690,300,298,2,2,0,105,0,0,1,45,0,0,0,0,0,0,1,3,0,0,0,0,137,0,1,0,0,0,0,0,1,0,0,1,0,0,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:7055,K19,7055,637,ערערה,13,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,637,ערערה,,direct_address_geocode_needed,automatic_code_match,620,331,330,1,11,1,110,0,0,0,68,0,0,0,0,0,1,1,9,0,0,0,0,118,0,0,1,0,0,0,0,2,1,2,2,0,1,2,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:7056,K19,7056,637,ערערה,14,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,637,ערערה,,direct_address_geocode_needed,automatic_code_match,626,496,490,6,3,1,131,0,0,0,185,0,0,0,0,0,25,0,2,0,0,0,0,118,0,0,1,0,0,0,0,1,0,0,0,0,0,23,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:7057,K19,7057,637,ערערה,15,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,637,ערערה,,direct_address_geocode_needed,automatic_code_match,655,323,320,3,8,0,111,0,0,0,42,0,0,0,2,1,4,0,5,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,5,1,0,2,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:7058,K19,7058,637,ערערה,16,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,637,ערערה,,direct_address_geocode_needed,automatic_code_match,673,286,283,3,2,0,72,0,0,1,75,1,0,0,0,0,2,0,4,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,3,1,0,33,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:7085,K19,7085,537,פוריידיס,1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,537,פוריידיס,,direct_address_geocode_needed,automatic_code_match,752,297,286,11,9,0,44,0,0,0,8,0,0,0,1,0,1,57,57,0,0,0,0,105,0,0,0,0,0,0,0,0,1,0,0,0,3,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:7086,K19,7086,537,פוריידיס,2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,537,פוריידיס,,direct_address_geocode_needed,automatic_code_match,723,274,267,7,16,1,48,0,0,0,12,0,0,0,1,0,0,20,7,0,0,0,0,160,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:7087,K19,7087,537,פוריידיס,3,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,537,פוריידיס,,direct_address_geocode_needed,automatic_code_match,726,200,198,2,4,0,47,0,0,0,20,0,0,0,0,0,0,15,9,0,0,0,0,99,0,0,0,0,0,1,0,1,0,0,0,0,0,2,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:7088,K19,7088,537,פוריידיס,4,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,537,פוריידיס,,direct_address_geocode_needed,automatic_code_match,756,348,341,7,21,0,56,0,0,0,18,1,0,0,1,0,0,40,28,0,0,1,2,159,0,1,0,0,0,1,1,1,6,0,0,2,0,2,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:7089,K19,7089,537,פוריידיס,5,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,537,פוריידיס,,direct_address_geocode_needed,automatic_code_match,707,267,265,2,5,0,38,0,0,0,13,1,0,0,0,0,0,93,6,0,0,0,0,106,0,0,0,0,0,0,0,0,1,0,2,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:7090,K19,7090,537,פוריידיס,6,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,537,פוריידיס,,direct_address_geocode_needed,automatic_code_match,701,344,342,2,14,0,62,0,0,1,6,1,0,0,0,0,3,43,35,0,0,0,0,149,0,1,0,0,0,0,0,1,25,0,1,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:7091,K19,7091,537,פוריידיס,7,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,537,פוריידיס,,direct_address_geocode_needed,automatic_code_match,683,346,341,5,15,1,67,0,0,0,26,0,0,0,0,0,0,64,8,0,0,0,0,154,0,0,0,0,0,0,0,0,4,0,2,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:7092,K19,7092,537,פוריידיס,8,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,537,פוריידיס,,direct_address_geocode_needed,automatic_code_match,712,476,473,3,12,0,102,0,1,0,12,0,0,0,1,0,0,71,54,0,0,0,0,219,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:7093,K19,7093,537,פוריידיס,9,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,537,פוריידיס,,direct_address_geocode_needed,automatic_code_match,719,250,246,4,16,0,27,0,0,0,11,1,0,1,0,0,0,42,4,1,0,0,2,135,0,1,0,0,0,0,0,2,1,0,2,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:7094,K19,7094,537,פוריידיס,10,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,537,פוריידיס,,direct_address_geocode_needed,automatic_code_match,713,260,258,2,12,0,39,0,0,0,6,0,0,0,0,1,4,20,24,0,1,1,0,145,1,0,0,0,0,0,0,1,1,0,1,1,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:7576,K19,7576,638,קלנסווה,1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,638,קלנסווה,,direct_address_geocode_needed,automatic_code_match,710,363,359,4,7,0,97,0,0,0,68,0,0,0,1,0,0,3,27,0,0,0,0,150,0,1,0,0,0,0,0,0,1,0,1,1,2,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:7577,K19,7577,638,קלנסווה,2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,638,קלנסווה,,direct_address_geocode_needed,automatic_code_match,640,295,285,10,1,0,57,0,0,0,68,1,0,0,0,0,0,4,13,0,0,0,0,134,0,3,0,0,0,0,1,0,2,0,0,1,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:7578,K19,7578,638,קלנסווה,3,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,638,קלנסווה,,direct_address_geocode_needed,automatic_code_match,669,347,339,8,2,0,29,0,0,0,119,0,0,0,1,0,0,7,19,0,0,0,0,158,0,2,0,0,0,0,0,0,0,0,0,0,1,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:7579,K19,7579,638,קלנסווה,4,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,638,קלנסווה,,direct_address_geocode_needed,automatic_code_match,728,390,389,1,1,0,35,1,0,0,115,0,0,0,0,0,0,2,22,0,0,0,0,207,0,0,0,0,0,0,0,2,0,0,1,0,0,3,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K19:7580,K19,7580,638,קלנסווה,5,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,638,קלנסווה,,direct_address_geocode_needed,automatic_code_match,408,194,191,3,6,0,22,0,0,0,44,0,0,0,0,0,0,1,6,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
